cell,ix,iy,xc,yc,isFluidCell,isSolidCell,nFluid,mass
4282,58,34,0.8984375,0.5234375,1,0,11,11
4283,59,34,0.9140625,0.5234375,1,0,19,19
4284,60,34,0.9296875,0.5234375,1,0,21,21
4285,61,34,0.9453125,0.5234375,1,0,25,25
4286,62,34,0.9609375,0.5234375,1,0,11,11
4287,63,34,0.9765625,0.5234375,1,0,28,28
4288,64,34,0.9921875,0.5234375,1,0,13,13
4289,65,34,1.0078125,0.5234375,1,0,23,23
4290,66,34,1.0234375,0.5234375,1,0,21,21
4291,67,34,1.0390625,0.5234375,1,0,23,23
4292,68,34,1.0546875,0.5234375,1,0,23,23
4293,69,34,1.0703125,0.5234375,1,0,13,13
4294,70,34,1.0859375,0.5234375,1,0,11,11
4295,71,34,1.1015625,0.5234375,1,0,11,11
4296,72,34,1.1171875,0.5234375,1,0,20,20
4297,73,34,1.1328125,0.5234375,1,0,18,18
4298,74,34,1.1484375,0.5234375,1,0,15,15
4299,75,34,1.1640625,0.5234375,1,0,10,10
4300,76,34,1.1796875,0.5234375,1,0,17,17
4301,77,34,1.1953125,0.5234375,1,0,34,34
4302,78,34,1.2109375,0.5234375,1,0,16,16
4303,79,34,1.2265625,0.5234375,1,0,18,18
4304,80,34,1.2421875,0.5234375,1,0,18,18
4305,81,34,1.2578125,0.5234375,1,0,19,19
4306,82,34,1.2734375,0.5234375,1,0,24,24
4307,83,34,1.2890625,0.5234375,1,0,8,8
4308,84,34,1.3046875,0.5234375,1,0,8,8
4309,85,34,1.3203125,0.5234375,1,0,22,22
4310,86,34,1.3359375,0.5234375,1,0,17,17
4311,87,34,1.3515625,0.5234375,1,0,21,21
4312,88,34,1.3671875,0.5234375,1,0,15,15
4313,89,34,1.3828125,0.5234375,1,0,20,20
4314,90,34,1.3984375,0.5234375,1,0,30,30
4315,91,34,1.4140625,0.5234375,1,0,19,19
4316,92,34,1.4296875,0.5234375,1,0,33,33
4317,93,34,1.4453125,0.5234375,1,0,23,23
4318,94,34,1.4609375,0.5234375,1,0,21,21
4319,95,34,1.4765625,0.5234375,1,0,17,17
4320,96,34,1.4921875,0.5234375,1,0,16,16
4321,97,34,1.5078125,0.5234375,1,0,22,22
4322,98,34,1.5234375,0.5234375,1,0,14,14
4323,99,34,1.5390625,0.5234375,1,0,12,12
4324,100,34,1.5546875,0.5234375,1,0,5,5
4325,101,34,1.5703125,0.5234375,1,0,25,25
4326,102,34,1.5859375,0.5234375,1,0,24,24
4327,103,34,1.6015625,0.5234375,1,0,20,20
4328,104,34,1.6171875,0.5234375,1,0,25,25
4329,105,34,1.6328125,0.5234375,1,0,22,22
4330,106,34,1.6484375,0.5234375,1,0,24,24
4331,107,34,1.6640625,0.5234375,1,0,16,16
4332,108,34,1.6796875,0.5234375,1,0,23,23
4333,109,34,1.6953125,0.5234375,1,0,27,27
4334,110,34,1.7109375,0.5234375,1,0,18,18
4335,111,34,1.7265625,0.5234375,1,0,14,14
4336,112,34,1.7421875,0.5234375,1,0,22,22
4337,113,34,1.7578125,0.5234375,1,0,23,23
4338,114,34,1.7734375,0.5234375,1,0,19,19
4339,115,34,1.7890625,0.5234375,1,0,30,30
4340,116,34,1.8046875,0.5234375,1,0,12,12
4341,117,34,1.8203125,0.5234375,1,0,31,31
4342,118,34,1.8359375,0.5234375,1,0,19,19
4343,119,34,1.8515625,0.5234375,1,0,16,16
4344,120,34,1.8671875,0.5234375,1,0,24,24
4345,121,34,1.8828125,0.5234375,1,0,17,17
4346,122,34,1.8984375,0.5234375,1,0,16,16
4347,123,34,1.9140625,0.5234375,1,0,18,18
4348,124,34,1.9296875,0.5234375,1,0,22,22
4349,125,34,1.9453125,0.5234375,1,0,16,16
4350,126,34,1.9609375,0.5234375,1,0,18,18
4351,127,34,1.9765625,0.5234375,1,0,20,20
4352,128,34,1.9921875,0.5234375,1,0,19,19
4353,1,35,0.0078125,0.5390625,1,0,30,30
4354,2,35,0.0234375,0.5390625,1,0,33,33
4355,3,35,0.0390625,0.5390625,1,0,29,29
4356,4,35,0.0546875,0.5390625,1,0,13,13
4357,5,35,0.0703125,0.5390625,1,0,19,19
4358,6,35,0.0859375,0.5390625,1,0,9,9
4359,7,35,0.1015625,0.5390625,1,0,31,31
4360,8,35,0.1171875,0.5390625,1,0,22,22
4361,9,35,0.1328125,0.5390625,1,0,18,18
4362,10,35,0.1484375,0.5390625,1,0,17,17
4363,11,35,0.1640625,0.5390625,1,0,26,26
4364,12,35,0.1796875,0.5390625,1,0,31,31
4365,13,35,0.1953125,0.5390625,1,0,25,25
4366,14,35,0.2109375,0.5390625,1,0,8,8
4367,15,35,0.2265625,0.5390625,1,0,26,26
4368,16,35,0.2421875,0.5390625,1,0,18,18
4369,17,35,0.2578125,0.5390625,0,1,0,0
4370,18,35,0.2734375,0.5390625,0,1,0,0
4371,19,35,0.2890625,0.5390625,0,1,0,0
4372,20,35,0.3046875,0.5390625,0,1,0,0
4373,21,35,0.3203125,0.5390625,0,1,0,0
4374,22,35,0.3359375,0.5390625,0,1,0,0
4375,23,35,0.3515625,0.5390625,0,1,0,0
4376,24,35,0.3671875,0.5390625,0,1,0,0
4377,25,35,0.3828125,0.5390625,0,1,0,0
4378,26,35,0.3984375,0.5390625,0,1,0,0
4379,27,35,0.4140625,0.5390625,0,1,0,0
4380,28,35,0.4296875,0.5390625,0,1,0,0
4381,29,35,0.4453125,0.5390625,0,1,0,0
4382,30,35,0.4609375,0.5390625,0,1,0,0
4383,31,35,0.4765625,0.5390625,0,1,0,0
4384,32,35,0.4921875,0.5390625,0,1,0,0
4385,33,35,0.5078125,0.5390625,1,0,18,18
4386,34,35,0.5234375,0.5390625,1,0,18,18
4387,35,35,0.5390625,0.5390625,1,0,32,32
4388,36,35,0.5546875,0.5390625,1,0,10,10
4389,37,35,0.5703125,0.5390625,1,0,21,21
4390,38,35,0.5859375,0.5390625,1,0,16,16
4391,39,35,0.6015625,0.5390625,1,0,25,25
4392,40,35,0.6171875,0.5390625,1,0,14,14
4393,41,35,0.6328125,0.5390625,1,0,12,12
4394,42,35,0.6484375,0.5390625,1,0,23,23
4395,43,35,0.6640625,0.5390625,1,0,18,18
4396,44,35,0.6796875,0.5390625,1,0,19,19
4397,45,35,0.6953125,0.5390625,1,0,19,19
4398,46,35,0.7109375,0.5390625,1,0,25,25
4399,47,35,0.7265625,0.5390625,1,0,26,26
4400,48,35,0.7421875,0.5390625,1,0,10,10
4401,49,35,0.7578125,0.5390625,1,0,27,27
4402,50,35,0.7734375,0.5390625,1,0,9,9
4403,51,35,0.7890625,0.5390625,1,0,19,19
4404,52,35,0.8046875,0.5390625,1,0,11,11
4405,53,35,0.8203125,0.5390625,1,0,22,22
4406,54,35,0.8359375,0.5390625,1,0,15,15
4407,55,35,0.8515625,0.5390625,1,0,18,18
4408,56,35,0.8671875,0.5390625,1,0,24,24
4409,57,35,0.8828125,0.5390625,1,0,10,10
4410,58,35,0.8984375,0.5390625,1,0,26,26
4411,59,35,0.9140625,0.5390625,1,0,9,9
4412,60,35,0.9296875,0.5390625,1,0,26,26
4413,61,35,0.9453125,0.5390625,1,0,14,14
4414,62,35,0.9609375,0.5390625,1,0,26,26
4415,63,35,0.9765625,0.5390625,1,0,31,31
4416,64,35,0.9921875,0.5390625,1,0,24,24
4417,65,35,1.0078125,0.5390625,1,0,18,18
4418,66,35,1.0234375,0.5390625,1,0,25,25
4419,67,35,1.0390625,0.5390625,1,0,22,22
4420,68,35,1.0546875,0.5390625,1,0,8,8
4421,69,35,1.0703125,0.5390625,1,0,17,17
4422,70,35,1.0859375,0.5390625,1,0,26,26
4423,71,35,1.1015625,0.5390625,1,0,23,23
4424,72,35,1.1171875,0.5390625,1,0,36,36
4425,73,35,1.1328125,0.5390625,1,0,21,21
4426,74,35,1.1484375,0.5390625,1,0,15,15
4427,75,35,1.1640625,0.5390625,1,0,25,25
4428,76,35,1.1796875,0.5390625,1,0,10,10
4429,77,35,1.1953125,0.5390625,1,0,26,26
4430,78,35,1.2109375,0.5390625,1,0,9,9
4431,79,35,1.2265625,0.5390625,1,0,27,27
4432,80,35,1.2421875,0.5390625,1,0,4,4
4433,81,35,1.2578125,0.5390625,1,0,20,20
4434,82,35,1.2734375,0.5390625,1,0,26,26
4435,83,35,1.2890625,0.5390625,1,0,25,25
4436,84,35,1.3046875,0.5390625,1,0,20,20
4437,85,35,1.3203125,0.5390625,1,0,16,16
4438,86,35,1.3359375,0.5390625,1,0,25,25
4439,87,35,1.3515625,0.5390625,1,0,20,20
4440,88,35,1.3671875,0.5390625,1,0,22,22
4441,89,35,1.3828125,0.5390625,1,0,19,19
4442,90,35,1.3984375,0.5390625,1,0,21,21
4443,91,35,1.4140625,0.5390625,1,0,15,15
4444,92,35,1.4296875,0.5390625,1,0,18,18
4445,93,35,1.4453125,0.5390625,1,0,18,18
4446,94,35,1.4609375,0.5390625,1,0,29,29
4447,95,35,1.4765625,0.5390625,1,0,19,19
4448,96,35,1.4921875,0.5390625,1,0,22,22
4449,97,35,1.5078125,0.5390625,1,0,11,11
4450,98,35,1.5234375,0.5390625,1,0,22,22
4451,99,35,1.5390625,0.5390625,1,0,21,21
4452,100,35,1.5546875,0.5390625,1,0,29,29
4453,101,35,1.5703125,0.5390625,1,0,18,18
4454,102,35,1.5859375,0.5390625,1,0,20,20
4455,103,35,1.6015625,0.5390625,1,0,17,17
4456,104,35,1.6171875,0.5390625,1,0,17,17
4457,105,35,1.6328125,0.5390625,1,0,22,22
4458,106,35,1.6484375,0.5390625,1,0,25,25
4459,107,35,1.6640625,0.5390625,1,0,22,22
4460,108,35,1.6796875,0.5390625,1,0,21,21
4461,109,35,1.6953125,0.5390625,1,0,15,15
4462,110,35,1.7109375,0.5390625,1,0,17,17
4463,111,35,1.7265625,0.5390625,1,0,22,22
4464,112,35,1.7421875,0.5390625,1,0,15,15
4465,113,35,1.7578125,0.5390625,1,0,26,26
4466,114,35,1.7734375,0.5390625,1,0,26,26
4467,115,35,1.7890625,0.5390625,1,0,25,25
4468,116,35,1.8046875,0.5390625,1,0,12,12
4469,117,35,1.8203125,0.5390625,1,0,22,22
4470,118,35,1.8359375,0.5390625,1,0,14,14
4471,119,35,1.8515625,0.5390625,1,0,26,26
4472,120,35,1.8671875,0.5390625,1,0,18,18
4473,121,35,1.8828125,0.5390625,1,0,32,32
4474,122,35,1.8984375,0.5390625,1,0,26,26
4475,123,35,1.9140625,0.5390625,1,0,25,25
4476,124,35,1.9296875,0.5390625,1,0,21,21
4477,125,35,1.9453125,0.5390625,1,0,9,9
4478,126,35,1.9609375,0.5390625,1,0,21,21
4479,127,35,1.9765625,0.5390625,1,0,21,21
4480,128,35,1.9921875,0.5390625,1,0,22,22
4481,1,36,0.0078125,0.5546875,1,0,8,8
4482,2,36,0.0234375,0.5546875,1,0,12,12
4483,3,36,0.0390625,0.5546875,1,0,12,12
4484,4,36,0.0546875,0.5546875,1,0,15,15
4485,5,36,0.0703125,0.5546875,1,0,15,15
4486,6,36,0.0859375,0.5546875,1,0,17,17
4487,7,36,0.1015625,0.5546875,1,0,19,19
4488,8,36,0.1171875,0.5546875,1,0,35,35
4489,9,36,0.1328125,0.5546875,1,0,23,23
4490,10,36,0.1484375,0.5546875,1,0,25,25
4491,11,36,0.1640625,0.5546875,1,0,18,18
4492,12,36,0.1796875,0.5546875,1,0,26,26
4493,13,36,0.1953125,0.5546875,1,0,22,22
4494,14,36,0.2109375,0.5546875,1,0,22,22
4495,15,36,0.2265625,0.5546875,1,0,15,15
4496,16,36,0.2421875,0.5546875,1,0,25,25
4497,17,36,0.2578125,0.5546875,0,1,0,0
4498,18,36,0.2734375,0.5546875,0,1,0,0
4499,19,36,0.2890625,0.5546875,0,1,0,0
4500,20,36,0.3046875,0.5546875,0,1,0,0
4501,21,36,0.3203125,0.5546875,0,1,0,0
4502,22,36,0.3359375,0.5546875,0,1,0,0
4503,23,36,0.3515625,0.5546875,0,1,0,0
4504,24,36,0.3671875,0.5546875,0,1,0,0
4505,25,36,0.3828125,0.5546875,0,1,0,0
4506,26,36,0.3984375,0.5546875,0,1,0,0
4507,27,36,0.4140625,0.5546875,0,1,0,0
4508,28,36,0.4296875,0.5546875,0,1,0,0
4509,29,36,0.4453125,0.5546875,0,1,0,0
4510,30,36,0.4609375,0.5546875,0,1,0,0
4511,31,36,0.4765625,0.5546875,0,1,0,0
4512,32,36,0.4921875,0.5546875,0,1,0,0
4513,33,36,0.5078125,0.5546875,1,0,21,21
4514,34,36,0.5234375,0.5546875,1,0,29,29
4515,35,36,0.5390625,0.5546875,1,0,11,11
4516,36,36,0.5546875,0.5546875,1,0,15,15
4517,37,36,0.5703125,0.5546875,1,0,29,29
4518,38,36,0.5859375,0.5546875,1,0,32,32
4519,39,36,0.6015625,0.5546875,1,0,16,16
4520,40,36,0.6171875,0.5546875,1,0,20,20
4521,41,36,0.6328125,0.5546875,1,0,20,20
4522,42,36,0.6484375,0.5546875,1,0,27,27
4523,43,36,0.6640625,0.5546875,1,0,24,24
4524,44,36,0.6796875,0.5546875,1,0,30,30
4525,45,36,0.6953125,0.5546875,1,0,21,21
4526,46,36,0.7109375,0.5546875,1,0,17,17
4527,47,36,0.7265625,0.5546875,1,0,14,14
4528,48,36,0.7421875,0.5546875,1,0,20,20
4529,49,36,0.7578125,0.5546875,1,0,10,10
4530,50,36,0.7734375,0.5546875,1,0,14,14
4531,51,36,0.7890625,0.5546875,1,0,17,17
4532,52,36,0.8046875,0.5546875,1,0,24,24
4533,53,36,0.8203125,0.5546875,1,0,29,29
4534,54,36,0.8359375,0.5546875,1,0,16,16
4535,55,36,0.8515625,0.5546875,1,0,9,9
4536,56,36,0.8671875,0.5546875,1,0,18,18
4537,57,36,0.8828125,0.5546875,1,0,15,15
4538,58,36,0.8984375,0.5546875,1,0,26,26
4539,59,36,0.9140625,0.5546875,1,0,24,24
4540,60,36,0.9296875,0.5546875,1,0,20,20
4541,61,36,0.9453125,0.5546875,1,0,29,29
4542,62,36,0.9609375,0.5546875,1,0,30,30
4543,63,36,0.9765625,0.5546875,1,0,28,28
4544,64,36,0.9921875,0.5546875,1,0,23,23
4545,65,36,1.0078125,0.5546875,1,0,24,24
4546,66,36,1.0234375,0.5546875,1,0,21,21
4547,67,36,1.0390625,0.5546875,1,0,27,27
4548,68,36,1.0546875,0.5546875,1,0,18,18
4549,69,36,1.0703125,0.5546875,1,0,17,17
4550,70,36,1.0859375,0.5546875,1,0,12,12
4551,71,36,1.1015625,0.5546875,1,0,14,14
4552,72,36,1.1171875,0.5546875,1,0,25,25
4553,73,36,1.1328125,0.5546875,1,0,21,21
4554,74,36,1.1484375,0.5546875,1,0,28,28
4555,75,36,1.1640625,0.5546875,1,0,11,11
4556,76,36,1.1796875,0.5546875,1,0,18,18
4557,77,36,1.1953125,0.5546875,1,0,24,24
4558,78,36,1.2109375,0.5546875,1,0,12,12
4559,79,36,1.2265625,0.5546875,1,0,23,23
4560,80,36,1.2421875,0.5546875,1,0,27,27
4561,81,36,1.2578125,0.5546875,1,0,12,12
4562,82,36,1.2734375,0.5546875,1,0,11,11
4563,83,36,1.2890625,0.5546875,1,0,15,15
4564,84,36,1.3046875,0.5546875,1,0,8,8
4565,85,36,1.3203125,0.5546875,1,0,17,17
4566,86,36,1.3359375,0.5546875,1,0,30,30
4567,87,36,1.3515625,0.5546875,1,0,14,14
4568,88,36,1.3671875,0.5546875,1,0,20,20
4569,89,36,1.3828125,0.5546875,1,0,32,32
4570,90,36,1.3984375,0.5546875,1,0,33,33
4571,91,36,1.4140625,0.5546875,1,0,22,22
4572,92,36,1.4296875,0.5546875,1,0,20,20
4573,93,36,1.4453125,0.5546875,1,0,14,14
4574,94,36,1.4609375,0.5546875,1,0,24,24
4575,95,36,1.4765625,0.5546875,1,0,26,26
4576,96,36,1.4921875,0.5546875,1,0,20,20
4577,97,36,1.5078125,0.5546875,1,0,28,28
4578,98,36,1.5234375,0.5546875,1,0,21,21
4579,99,36,1.5390625,0.5546875,1,0,10,10
4580,100,36,1.5546875,0.5546875,1,0,23,23
4581,101,36,1.5703125,0.5546875,1,0,16,16
4582,102,36,1.5859375,0.5546875,1,0,14,14
4583,103,36,1.6015625,0.5546875,1,0,20,20
4584,104,36,1.6171875,0.5546875,1,0,16,16
4585,105,36,1.6328125,0.5546875,1,0,23,23
4586,106,36,1.6484375,0.5546875,1,0,14,14
4587,107,36,1.6640625,0.5546875,1,0,28,28
4588,108,36,1.6796875,0.5546875,1,0,14,14
4589,109,36,1.6953125,0.5546875,1,0,29,29
4590,110,36,1.7109375,0.5546875,1,0,19,19
4591,111,36,1.7265625,0.5546875,1,0,14,14
4592,112,36,1.7421875,0.5546875,1,0,13,13
4593,113,36,1.7578125,0.5546875,1,0,17,17
4594,114,36,1.7734375,0.5546875,1,0,21,21
4595,115,36,1.7890625,0.5546875,1,0,19,19
4596,116,36,1.8046875,0.5546875,1,0,18,18
4597,117,36,1.8203125,0.5546875,1,0,28,28
4598,118,36,1.8359375,0.5546875,1,0,21,21
4599,119,36,1.8515625,0.5546875,1,0,21,21
4600,120,36,1.8671875,0.5546875,1,0,15,15
4601,121,36,1.8828125,0.5546875,1,0,21,21
4602,122,36,1.8984375,0.5546875,1,0,14,14
4603,123,36,1.9140625,0.5546875,1,0,21,21
4604,124,36,1.9296875,0.5546875,1,0,26,26
4605,125,36,1.9453125,0.5546875,1,0,19,19
4606,126,36,1.9609375,0.5546875,1,0,16,16
4607,127,36,1.9765625,0.5546875,1,0,12,12
4608,128,36,1.9921875,0.5546875,1,0,17,17
4609,1,37,0.0078125,0.5703125,1,0,31,31
4610,2,37,0.0234375,0.5703125,1,0,27,27
4611,3,37,0.0390625,0.5703125,1,0,35,35
4612,4,37,0.0546875,0.5703125,1,0,11,11
4613,5,37,0.0703125,0.5703125,1,0,16,16
4614,6,37,0.0859375,0.5703125,1,0,18,18
4615,7,37,0.1015625,0.5703125,1,0,31,31
4616,8,37,0.1171875,0.5703125,1,0,19,19
4617,9,37,0.1328125,0.5703125,1,0,23,23
4618,10,37,0.1484375,0.5703125,1,0,12,12
4619,11,37,0.1640625,0.5703125,1,0,18,18
4620,12,37,0.1796875,0.5703125,1,0,25,25
4621,13,37,0.1953125,0.5703125,1,0,26,26
4622,14,37,0.2109375,0.5703125,1,0,15,15
4623,15,37,0.2265625,0.5703125,1,0,19,19
4624,16,37,0.2421875,0.5703125,1,0,20,20
4625,17,37,0.2578125,0.5703125,0,1,0,0
4626,18,37,0.2734375,0.5703125,0,1,0,0
4627,19,37,0.2890625,0.5703125,0,1,0,0
4628,20,37,0.3046875,0.5703125,0,1,0,0
4629,21,37,0.3203125,0.5703125,0,1,0,0
4630,22,37,0.3359375,0.5703125,0,1,0,0
4631,23,37,0.3515625,0.5703125,0,1,0,0
4632,24,37,0.3671875,0.5703125,0,1,0,0
4633,25,37,0.3828125,0.5703125,0,1,0,0
4634,26,37,0.3984375,0.5703125,0,1,0,0
4635,27,37,0.4140625,0.5703125,0,1,0,0
4636,28,37,0.4296875,0.5703125,0,1,0,0
4637,29,37,0.4453125,0.5703125,0,1,0,0
4638,30,37,0.4609375,0.5703125,0,1,0,0
4639,31,37,0.4765625,0.5703125,0,1,0,0
4640,32,37,0.4921875,0.5703125,0,1,0,0
4641,33,37,0.5078125,0.5703125,1,0,22,22
4642,34,37,0.5234375,0.5703125,1,0,16,16
4643,35,37,0.5390625,0.5703125,1,0,15,15
4644,36,37,0.5546875,0.5703125,1,0,20,20
4645,37,37,0.5703125,0.5703125,1,0,21,21
4646,38,37,0.5859375,0.5703125,1,0,4,4
4647,39,37,0.6015625,0.5703125,1,0,19,19
4648,40,37,0.6171875,0.5703125,1,0,20,20
4649,41,37,0.6328125,0.5703125,1,0,20,20
4650,42,37,0.6484375,0.5703125,1,0,20,20
4651,43,37,0.6640625,0.5703125,1,0,33,33
4652,44,37,0.6796875,0.5703125,1,0,20,20
4653,45,37,0.6953125,0.5703125,1,0,17,17
4654,46,37,0.7109375,0.5703125,1,0,15,15
4655,47,37,0.7265625,0.5703125,1,0,13,13
4656,48,37,0.7421875,0.5703125,1,0,36,36
4657,49,37,0.7578125,0.5703125,1,0,19,19
4658,50,37,0.7734375,0.5703125,1,0,17,17
4659,51,37,0.7890625,0.5703125,1,0,23,23
4660,52,37,0.8046875,0.5703125,1,0,27,27
4661,53,37,0.8203125,0.5703125,1,0,21,21
4662,54,37,0.8359375,0.5703125,1,0,22,22
4663,55,37,0.8515625,0.5703125,1,0,18,18
4664,56,37,0.8671875,0.5703125,1,0,27,27
4665,57,37,0.8828125,0.5703125,1,0,17,17
4666,58,37,0.8984375,0.5703125,1,0,22,22
4667,59,37,0.9140625,0.5703125,1,0,10,10
4668,60,37,0.9296875,0.5703125,1,0,25,25
4669,61,37,0.9453125,0.5703125,1,0,20,20
4670,62,37,0.9609375,0.5703125,1,0,20,20
4671,63,37,0.9765625,0.5703125,1,0,8,8
4672,64,37,0.9921875,0.5703125,1,0,16,16
4673,65,37,1.0078125,0.5703125,1,0,26,26
4674,66,37,1.0234375,0.5703125,1,0,17,17
4675,67,37,1.0390625,0.5703125,1,0,20,20
4676,68,37,1.0546875,0.5703125,1,0,29,29
4677,69,37,1.0703125,0.5703125,1,0,30,30
4678,70,37,1.0859375,0.5703125,1,0,18,18
4679,71,37,1.1015625,0.5703125,1,0,13,13
4680,72,37,1.1171875,0.5703125,1,0,32,32
4681,73,37,1.1328125,0.5703125,1,0,17,17
4682,74,37,1.1484375,0.5703125,1,0,15,15
4683,75,37,1.1640625,0.5703125,1,0,27,27
4684,76,37,1.1796875,0.5703125,1,0,25,25
4685,77,37,1.1953125,0.5703125,1,0,21,21
4686,78,37,1.2109375,0.5703125,1,0,12,12
4687,79,37,1.2265625,0.5703125,1,0,14,14
4688,80,37,1.2421875,0.5703125,1,0,10,10
4689,81,37,1.2578125,0.5703125,1,0,20,20
4690,82,37,1.2734375,0.5703125,1,0,22,22
4691,83,37,1.2890625,0.5703125,1,0,18,18
4692,84,37,1.3046875,0.5703125,1,0,16,16
4693,85,37,1.3203125,0.5703125,1,0,15,15
4694,86,37,1.3359375,0.5703125,1,0,8,8
4695,87,37,1.3515625,0.5703125,1,0,21,21
4696,88,37,1.3671875,0.5703125,1,0,17,17
4697,89,37,1.3828125,0.5703125,1,0,18,18
4698,90,37,1.3984375,0.5703125,1,0,13,13
4699,91,37,1.4140625,0.5703125,1,0,15,15
4700,92,37,1.4296875,0.5703125,1,0,26,26
4701,93,37,1.4453125,0.5703125,1,0,23,23
4702,94,37,1.4609375,0.5703125,1,0,22,22
4703,95,37,1.4765625,0.5703125,1,0,28,28
4704,96,37,1.4921875,0.5703125,1,0,19,19
4705,97,37,1.5078125,0.5703125,1,0,19,19
4706,98,37,1.5234375,0.5703125,1,0,23,23
4707,99,37,1.5390625,0.5703125,1,0,18,18
4708,100,37,1.5546875,0.5703125,1,0,18,18
4709,101,37,1.5703125,0.5703125,1,0,26,26
4710,102,37,1.5859375,0.5703125,1,0,12,12
4711,103,37,1.6015625,0.5703125,1,0,36,36
4712,104,37,1.6171875,0.5703125,1,0,18,18
4713,105,37,1.6328125,0.5703125,1,0,23,23
4714,106,37,1.6484375,0.5703125,1,0,18,18
4715,107,37,1.6640625,0.5703125,1,0,15,15
4716,108,37,1.6796875,0.5703125,1,0,19,19
4717,109,37,1.6953125,0.5703125,1,0,35,35
4718,110,37,1.7109375,0.5703125,1,0,17,17
4719,111,37,1.7265625,0.5703125,1,0,24,24
4720,112,37,1.7421875,0.5703125,1,0,30,30
4721,113,37,1.7578125,0.5703125,1,0,27,27
4722,114,37,1.7734375,0.5703125,1,0,16,16
4723,115,37,1.7890625,0.5703125,1,0,17,17
4724,116,37,1.8046875,0.5703125,1,0,14,14
4725,117,37,1.8203125,0.5703125,1,0,28,28
4726,118,37,1.8359375,0.5703125,1,0,15,15
4727,119,37,1.8515625,0.5703125,1,0,15,15
4728,120,37,1.8671875,0.5703125,1,0,26,26
4729,121,37,1.8828125,0.5703125,1,0,26,26
4730,122,37,1.8984375,0.5703125,1,0,28,28
4731,123,37,1.9140625,0.5703125,1,0,24,24
4732,124,37,1.9296875,0.5703125,1,0,26,26
4733,125,37,1.9453125,0.5703125,1,0,16,16
4734,126,37,1.9609375,0.5703125,1,0,19,19
4735,127,37,1.9765625,0.5703125,1,0,19,19
4736,128,37,1.9921875,0.5703125,1,0,23,23
4737,1,38,0.0078125,0.5859375,1,0,10,10
4738,2,38,0.0234375,0.5859375,1,0,19,19
4739,3,38,0.0390625,0.5859375,1,0,28,28
4740,4,38,0.0546875,0.5859375,1,0,26,26
4741,5,38,0.0703125,0.5859375,1,0,20,20
4742,6,38,0.0859375,0.5859375,1,0,26,26
4743,7,38,0.1015625,0.5859375,1,0,21,21
4744,8,38,0.1171875,0.5859375,1,0,22,22
4745,9,38,0.1328125,0.5859375,1,0,15,15
4746,10,38,0.1484375,0.5859375,1,0,20,20
4747,11,38,0.1640625,0.5859375,1,0,18,18
4748,12,38,0.1796875,0.5859375,1,0,24,24
4749,13,38,0.1953125,0.5859375,1,0,31,31
4750,14,38,0.2109375,0.5859375,1,0,24,24
4751,15,38,0.2265625,0.5859375,1,0,15,15
4752,16,38,0.2421875,0.5859375,1,0,17,17
4753,17,38,0.2578125,0.5859375,0,1,0,0
4754,18,38,0.2734375,0.5859375,0,1,0,0
4755,19,38,0.2890625,0.5859375,0,1,0,0
4756,20,38,0.3046875,0.5859375,0,1,0,0
4757,21,38,0.3203125,0.5859375,0,1,0,0
4758,22,38,0.3359375,0.5859375,0,1,0,0
4759,23,38,0.3515625,0.5859375,0,1,0,0
4760,24,38,0.3671875,0.5859375,0,1,0,0
4761,25,38,0.3828125,0.5859375,0,1,0,0
4762,26,38,0.3984375,0.5859375,0,1,0,0
4763,27,38,0.4140625,0.5859375,0,1,0,0
4764,28,38,0.4296875,0.5859375,0,1,0,0
4765,29,38,0.4453125,0.5859375,0,1,0,0
4766,30,38,0.4609375,0.5859375,0,1,0,0
4767,31,38,0.4765625,0.5859375,0,1,0,0
4768,32,38,0.4921875,0.5859375,0,1,0,0
4769,33,38,0.5078125,0.5859375,1,0,17,17
4770,34,38,0.5234375,0.5859375,1,0,24,24
4771,35,38,0.5390625,0.5859375,1,0,24,24
4772,36,38,0.5546875,0.5859375,1,0,11,11
4773,37,38,0.5703125,0.5859375,1,0,19,19
4774,38,38,0.5859375,0.5859375,1,0,9,9
4775,39,38,0.6015625,0.5859375,1,0,25,25
4776,40,38,0.6171875,0.5859375,1,0,26,26
4777,41,38,0.6328125,0.5859375,1,0,26,26
4778,42,38,0.6484375,0.5859375,1,0,4,4
4779,43,38,0.6640625,0.5859375,1,0,14,14
4780,44,38,0.6796875,0.5859375,1,0,18,18
4781,45,38,0.6953125,0.5859375,1,0,21,21
4782,46,38,0.7109375,0.5859375,1,0,16,16
4783,47,38,0.7265625,0.5859375,1,0,19,19
4784,48,38,0.7421875,0.5859375,1,0,11,11
4785,49,38,0.7578125,0.5859375,1,0,14,14
4786,50,38,0.7734375,0.5859375,1,0,22,22
4787,51,38,0.7890625,0.5859375,1,0,19,19
4788,52,38,0.8046875,0.5859375,1,0,17,17
4789,53,38,0.8203125,0.5859375,1,0,18,18
4790,54,38,0.8359375,0.5859375,1,0,30,30
4791,55,38,0.8515625,0.5859375,1,0,19,19
4792,56,38,0.8671875,0.5859375,1,0,23,23
4793,57,38,0.8828125,0.5859375,1,0,14,14
4794,58,38,0.8984375,0.5859375,1,0,20,20
4795,59,38,0.9140625,0.5859375,1,0,18,18
4796,60,38,0.9296875,0.5859375,1,0,25,25
4797,61,38,0.9453125,0.5859375,1,0,10,10
4798,62,38,0.9609375,0.5859375,1,0,16,16
